OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-11144 [DTC],2024-107L,2026-02-07T09:57:21.569472,15.69718344,.00011835,53.1581,40.3139,125.8402,234.2726,0,U,59955,999,9745,-.3146721E-5,-.97E-5,0
STARLINK-11134 [DTC],2024-107M,2026-02-07T23:35:27.724992,15.69701468,.00009478,53.1591,37.4511,76.5060,283.6063,0,U,59956,999,9741,.9868561E-5,.607E-5,0
STARLINK-11142 [DTC],2024-107N,2026-02-07T23:28:25.202208,15.69697442,.00009497,53.1568,37.4176,121.4179,238.6932,0,U,59957,999,9749,-.16597554E-4,-.2597E-4,0
STARLINK-31995,2024-107P,2026-02-07T18:03:25.385760,15.30189977,.00010903,53.1584,204.5396,89.1814,270.9312,0,U,59958,999,9401,.10992957E-4,-.34E-6,0
STARLINK-31989,2024-107Q,2026-02-07T17:54:17.979552,15.30186502,.0001279,53.1598,204.4975,120.3524,239.7603,0,U,59959,999,9521,.27460779E-4,.454E-5,0
STARLINK-31856,2024-107R,2026-02-07T17:58:51.406176,15.30196945,.00011076,53.1595,204.5174,109.2596,250.8525,0,U,59960,999,9521,.31161764E-4,.564E-5,0
STARLINK-31993,2024-107S,2026-02-07T16:38:28.826016,15.30193208,.00009706,53.1587,204.8754,84.9208,275.1903,0,U,59961,999,9514,.55809558E-4,.1294E-4,0
STARLINK-31980,2024-107T,2026-02-07T18:23:10.149216,15.30197068,.00011611,53.1590,204.6155,121.5003,238.6111,0,U,59962,999,9521,.6573497E-5,-.164E-5,0
STARLINK-31991,2024-107U,2026-02-07T18:07:58.933344,15.30186921,.0001532,53.1585,204.5533,133.6008,226.5121,0,U,59963,999,9521,.24709314E-3,.6963E-4,0
STARLINK-31979,2024-107V,2026-02-07T18:18:36.876384,15.30191048,.00011141,53.1588,204.5983,96.3334,263.7794,0,U,59964,999,9516,.38873429E-4,.792E-5,0
PREFIRE-1,2024-108A,2026-02-07T21:28:37.435872,15.22161061,.00111333,97.5136,193.4801,339.0632,21.0147,0,U,59965,999,9291,.29789327E-3,.6774E-4,0
2024-110A,2024-110A,2026-02-07T21:53:22.619904,15.11392697,.00083922,97.5712,131.6836,349.3959,10.7093,0,U,60012,999,9237,.58477532E-3,.9822E-4,0
2024-110B,2024-110B,2026-02-07T22:25:17.149728,15.20345033,.00109415,97.5721,134.1461,346.5611,13.5331,0,U,60013,999,9253,.46273159E-3,.10017E-3,0
2024-110C,2024-110C,2026-02-07T22:15:44.394624,14.97819982,.00108067,97.5565,118.4214,219.3743,140.6695,0,U,60014,999,8245,.13577215E-3,.154E-4,0
STARLINK-31978,2024-111A,2026-02-07T17:46:43.544928,15.30188346,.00013126,53.1593,215.0608,83.9251,276.1899,0,U,60016,999,9434,.7223059E-5,-.145E-5,0
STARLINK-31987,2024-111B,2026-02-07T19:11:39.759936,15.30189975,.00012402,53.1591,214.7169,79.2671,280.8469,0,U,60017,999,9441,.17503855E-4,.159E-5,0
STARLINK-31984,2024-111C,2026-02-07T19:01:01.145568,15.30190180,.00010793,53.1593,214.6675,114.2281,245.8833,0,U,60018,999,9430,.47108573E-4,.1036E-4,0
STARLINK-31986,2024-111D,2026-02-07T17:13:17.535648,15.30192464,.0001035,53.1588,214.9088,115.0872,245.0236,0,U,60019,999,9445,.22818268E-4,.317E-5,0
STARLINK-31883,2024-111E,2026-02-07T19:16:13.003392,15.30182179,.00010691,53.1594,214.7347,90.4441,269.6683,0,U,60020,999,9440,-.63169387E-4,-.2228E-4,0
STARLINK-31967,2024-111F,2026-02-07T18:00:13.997664,15.30198185,.00014069,53.1602,214.4032,104.6335,255.4822,0,U,60021,999,9446,.12809298E-4,.2E-6,0
STARLINK-31982,2024-111G,2026-02-07T17:51:07.197120,15.30192857,.00013576,53.1602,214.3700,95.1949,264.9207,0,U,60022,999,9446,.57646998E-4,.1348E-4,0
STARLINK-31992,2024-111H,2026-02-07T18:39:47.914560,15.30170699,.00007633,53.1582,214.5789,89.2716,270.8372,0,U,60023,999,9446,-.90246019E-4,-.3028E-4,0
STARLINK-31990,2024-111J,2026-02-07T18:33:38.608992,15.30225220,.00006669,53.1573,214.5494,74.0077,286.0998,0,U,60024,999,9445,.23316019E-3,.6558E-4,0
